x y 
0.829409409	0.12616413
0.829409409	0.144628304
0.830500501	0.121886062
0.830500501	0.148952075
0.831591592	0.11868349
0.831591592	0.15219992
0.832682683	0.116013695
0.832682683	0.154914557
0.833773774	0.113678349
0.833773774	0.157294312
0.834864865	0.111578306
0.834864865	0.159438329
0.835955956	0.10965553
0.835955956	0.161404644
0.837047047	0.107872564
0.837047047	0.163230711
0.838138138	0.106203563
0.838138138	0.164942376
0.839229229	0.104629799
0.839229229	0.166558362
0.84032032	0.103137187
0.84032032	0.168092755
0.841411411	0.101714811
0.841411411	0.169556468
0.842502503	0.100354012
0.842502503	0.17095816
0.843593594	0.099047778
0.843593594	0.172304838
0.844684685	0.09779034
0.844684685	0.173602273
0.845775776	0.09657688
0.845775776	0.174855279
0.846866867	0.095403325
0.846866867	0.176067927
0.847957958	0.094266196
0.847957958	0.177243694
0.849049049	0.093162494
0.849049049	0.178385578
0.85014014	0.092089606
0.85014014	0.179496189
0.851231231	0.091045248
0.851231231	0.18057781
0.852322322	0.090027399
0.852322322	0.181632457
0.853413413	0.089034271
0.853413413	0.18266192
0.854504505	0.088064263
0.854504505	0.183667794
0.855595596	0.087115941
0.855595596	0.184651512
0.856686687	0.086188014
0.856686687	0.185614363
0.857777778	0.085279311
0.857777778	0.186557515
0.858868869	0.084388768
0.858868869	0.187482029
0.85995996	0.083515417
0.85995996	0.188388871
0.861051051	0.082658371
0.861051051	0.189278926
0.862142142	0.081816814
0.862142142	0.190153005
0.863233233	0.080989998
0.863233233	0.191011855
0.864324324	0.080177229
0.864324324	0.191856166
0.865415415	0.079377868
0.865415415	0.192686575
0.866506507	0.078591319
0.866506507	0.193503673
0.867597598	0.07781703
0.867597598	0.194308011
0.868688689	0.077054486
0.868688689	0.1951001
0.86977978	0.076303204
0.86977978	0.195880419
0.870870871	0.075562736
0.870870871	0.196649413
0.871961962	0.074832658
0.871961962	0.197407503
0.873053053	0.074112574
0.873053053	0.19815508
0.874144144	0.073402111
0.874144144	0.198892514
0.875235235	0.072700918
0.875235235	0.199620153
0.876326326	0.072008663
0.876326326	0.200338324
0.877417417	0.071325033
0.877417417	0.201047337
0.878508509	0.07064973
0.878508509	0.201747483
0.8795996	0.069982475
0.8795996	0.202439041
0.880690691	0.069322999
0.880690691	0.203122272
0.881781782	0.06867105
0.881781782	0.203797426
0.882872873	0.068026387
0.882872873	0.204464738
0.883963964	0.06738878
0.883963964	0.205124433
0.885055055	0.06675801
0.885055055	0.205776726
0.886146146	0.066133868
0.886146146	0.206421821
0.887237237	0.065516155
0.887237237	0.207059911
0.888328328	0.064904679
0.888328328	0.207691183
0.889419419	0.064299259
0.889419419	0.208315813
0.890510511	0.063699718
0.890510511	0.208933973
0.891601602	0.063105889
0.891601602	0.209545823
0.892692693	0.06251761
0.892692693	0.210151519
0.893783784	0.061934727
0.893783784	0.21075121
0.894874875	0.06135709
0.894874875	0.21134504
0.895965966	0.060784555
0.895965966	0.211933144
0.897057057	0.060216985
0.897057057	0.212515656
0.898148148	0.059654245
0.898148148	0.213092702
0.899239239	0.059096207
0.899239239	0.213664403
0.90033033	0.058542747
0.90033033	0.214230877
0.901421421	0.057993744
0.901421421	0.214792237
0.902512513	0.057449082
0.902512513	0.215348591
0.903603604	0.056908648
0.903603604	0.215900045
0.904694695	0.056372332
0.904694695	0.216446699
0.905785786	0.05584003
0.905785786	0.216988652
0.906876877	0.055311637
0.906876877	0.217525997
0.907967968	0.054787055
0.907967968	0.218058826
0.909059059	0.054266186
0.909059059	0.218587226
0.91015015	0.053748935
0.91015015	0.219111283
0.911241241	0.05323521
0.911241241	0.21963108
0.912332332	0.052724922
0.912332332	0.220146695
0.913423423	0.052217982
0.913423423	0.220658207
0.914514515	0.051714307
0.914514515	0.22116569
0.915605606	0.051213811
0.915605606	0.221669217
0.916696697	0.050716415
0.916696697	0.222168857
0.917787788	0.050222036
0.917787788	0.22266468
0.918878879	0.049730598
0.918878879	0.223156751
0.91996997	0.049242024
0.91996997	0.223645135
0.921061061	0.048756238
0.921061061	0.224129894
0.922152152	0.048273166
0.922152152	0.224611088
0.923243243	0.047792736
0.923243243	0.225088778
0.924334334	0.047314876
0.924334334	0.225563018
0.925425425	0.046839516
0.925425425	0.226033867
0.926516517	0.046366586
0.926516517	0.226501377
0.927607608	0.045896017
0.927607608	0.226965602
0.928698699	0.045427743
0.928698699	0.227426592
0.92978979	0.044961695
0.92978979	0.227884398
0.930880881	0.044497809
0.930880881	0.228339069
0.931971972	0.044036017
0.931971972	0.228790651
0.933063063	0.043576255
0.933063063	0.229239191
0.934154154	0.043118457
0.934154154	0.229684735
0.935245245	0.042662561
0.935245245	0.230127325
0.936336336	0.042208501
0.936336336	0.230567005
0.937427427	0.041756213
0.937427427	0.231003816
0.938518519	0.041305634
0.938518519	0.2314378
0.93960961	0.040856699
0.93960961	0.231868997
0.940700701	0.040409346
0.940700701	0.232297444
0.941791792	0.039963509
0.941791792	0.23272318
0.942882883	0.039519125
0.942882883	0.233146242
0.943973974	0.03907613
0.943973974	0.233566666
0.945065065	0.038634457
0.945065065	0.233984489
0.946156156	0.038194041
0.946156156	0.234399743
0.947247247	0.037754817
0.947247247	0.234812463
0.948338338	0.037316718
0.948338338	0.235222683
0.949429429	0.036879675
0.949429429	0.235630434
0.950520521	0.036443619
0.950520521	0.236035749
0.951611612	0.036008482
0.951611612	0.236438657
0.952702703	0.035574191
0.952702703	0.23683919
0.953793794	0.035140674
0.953793794	0.237237378
0.954884885	0.034707857
0.954884885	0.237633248
0.955975976	0.034275664
0.955975976	0.23802683
0.957067067	0.033844017
0.957067067	0.238418152
0.958158158	0.033412836
0.958158158	0.238807241
0.959249249	0.032982038
0.959249249	0.239194123
0.96034034	0.032551538
0.96034034	0.239578825
0.961431431	0.032121249
0.961431431	0.239961372
0.962522523	0.031691079
0.962522523	0.24034179
0.963613614	0.031260933
0.963613614	0.240720104
0.964704705	0.030830714
0.964704705	0.241096337
0.965795796	0.030400318
0.965795796	0.241470514
0.966886887	0.029969638
0.966886887	0.241842657
0.967977978	0.029538562
0.967977978	0.24221279
0.969069069	0.029106971
0.969069069	0.242580935
0.97016016	0.028674742
0.97016016	0.242947113
0.971251251	0.028241742
0.971251251	0.243311348
0.972342342	0.027807832
0.972342342	0.243673659
0.973433433	0.027372866
0.973433433	0.244034068
0.974524525	0.026936685
0.974524525	0.244392595
0.975615616	0.026499123
0.975615616	0.24474926
0.976706707	0.026059999
0.976706707	0.245104084
0.977797798	0.025619121
0.977797798	0.245457084
0.978888889	0.02517628
0.978888889	0.245808281
0.97997998	0.024731251
0.97997998	0.246157694
0.981071071	0.024283791
0.981071071	0.246505339
0.982162162	0.023833633
0.982162162	0.246851237
0.983253253	0.023380485
0.983253253	0.247195403
0.984344344	0.022924028
0.984344344	0.247537857
0.985435435	0.022463908
0.985435435	0.247878614
0.986526527	0.021999733
0.986526527	0.248217693
0.987617618	0.021531065
0.987617618	0.248555109
0.988708709	0.021057413
0.988708709	0.248890879
0.9897998	0.020578222
0.9897998	0.24922502
0.990890891	0.020092862
0.990890891	0.249557546
0.991981982	0.019600609
0.991981982	0.249888473
0.993073073	0.01910063
0.993073073	0.250217817
0.994164164	0.018591951
0.994164164	0.250545593
0.995255255	0.018073422
0.995255255	0.250871816
0.996346346	0.017543676
0.996346346	0.2511965
0.997437437	0.017001055
0.997437437	0.25151966
0.998528529	0.016443522
0.998528529	0.25184131
0.99961962	0.015868527
0.99961962	0.252161463
1.000710711	0.000219831
1.000710711	0.015272801
1.000710711	0.252480134
1.001801802	0.000579552
1.001801802	0.014652037
1.001801802	0.252797337
1.002892893	0.000971514
1.002892893	0.014000362
1.002892893	0.253113083
1.003983984	0.001404078
1.003983984	0.013309403
1.003983984	0.253427387
1.005075075	0.001889908
1.005075075	0.012566483
1.005075075	0.253740262
1.006166166	0.002449891
1.006166166	0.011750702
1.006166166	0.25405172
1.007257257	0.003123324
1.007257257	0.01082275
1.007257257	0.254361774
1.008348348	0.004004127
1.008348348	0.009688698
1.008348348	0.254670436
1.009439439	0.005537031
1.009439439	0.007903802
1.009439439	0.254977718
1.010530531	0.255283633
1.011621622	0.255588192
1.012712713	0.255891407
1.013803804	0.25619329
1.014894895	0.256493851
1.015985986	0.256793102
1.017077077	0.257091055
1.018168168	0.25738772
1.019259259	0.257683107
1.02035035	0.257977228
1.021441441	0.258270092
1.022532533	0.258561711
1.023623624	0.258852094
1.024714715	0.259141251
1.025805806	0.259429193
1.026896897	0.259715928
1.027987988	0.260001468
1.029079079	0.26028582
1.03017017	0.260568996
1.031261261	0.260851003
1.032352352	0.261131851
1.033443443	0.26141155
1.034534535	0.261690108
1.035625626	0.261967533
1.036716717	0.262243835
1.037807808	0.262519023
1.038898899	0.262793104
1.03998999	0.263066087
1.041081081	0.263337981
1.042172172	0.263608794
1.043263263	0.263878533
1.044354354	0.264147207
1.045445445	0.264414823
1.046536537	0.26468139
1.047627628	0.264946915
1.048718719	0.265211406
1.04980981	0.26547487
1.050900901	0.265737315
1.051991992	0.265998748
1.053083083	0.266259176
1.054174174	0.266518607
1.055265265	0.266777048
1.056356356	0.267034505
1.057447447	0.267290986
1.058538539	0.267546497
1.05962963	0.267801046
1.060720721	0.268054639
1.061811812	0.268307282
1.062902903	0.268558983
1.063993994	0.268809747
1.065085085	0.269059582
1.066176176	0.269308493
1.067267267	0.269556487
1.068358358	0.26980357
1.069449449	0.270049747
1.070540541	0.270295027
1.071631632	0.270539413
1.072722723	0.270782913
1.073813814	0.271025531
1.074904905	0.271267275
1.075995996	0.271508149
1.077087087	0.27174816
1.078178178	0.271987313
1.079269269	0.272225613
1.08036036	0.272463067
1.081451451	0.272699679
1.082542543	0.272935455
1.083633634	0.273170401
1.084724725	0.273404521
1.085815816	0.273637822
1.086906907	0.273870307
1.087997998	0.274101983
1.089089089	0.274332855
1.09018018	0.274562926
1.091271271	0.274792204
1.092362362	0.275020692
1.093453453	0.275248395
1.094544545	0.275475318
1.095635636	0.275701467
1.096726727	0.275926845
1.097817818	0.276151457
1.098908909	0.276375309
1.1	0.276598405
